Date,P,D,E,CPI,Fraction,Rate GS10,Price,Dividend,Price,Earnings,Earnings,CAPE
1887.12,5.27,0.25,0.36,8.277679339,1887.958333,3.6575,193.9878237,9.202458428,518.291211,13.25154014,35.40509221,15.45551345
1888.01,5.31,0.2483,0.3517,8.372844628,1888.041667,3.67,193.238627,9.035998321,518.3013723,12.79887479,34.32892517,15.35866251
1888.02,5.28,0.2467,0.3433,8.277679339,1888.125,3.651666667,194.355922,9.080985977,523.3279009,12.63681591,34.02622507,15.41817832
1888.03,5.08,0.245,0.335,8.277679339,1888.208333,3.633333333,186.9939553,9.01840926,505.528475,12.33129429,33.33701558,14.80897237
1888.04,5.1,0.2433,0.3267,8.18251405,1888.291667,3.615,189.9135144,9.059991776,515.4624535,12.16563631,33.01991835,15.02010868
1888.05,5.17,0.2417,0.3183,8.087381157,1888.375,3.596666667,194.7848097,9.106284046,530.7437891,11.99226401,32.67616017,15.38791696
1888.06,5.01,0.24,0.31,7.992232066,1888.458333,3.578333333,191.0038382,9.149884462,522.5191223,11.81860076,32.33152253,15.07762882
1888.07,5.14,0.2383,0.3017,8.087381157,1888.541667,3.56,193.6545304,8.978185718,531.8172436,11.36684277,31.2158098,15.27964252
1888.08,5.25,0.2367,0.2933,8.087381157,1888.625,3.541666667,197.798888,8.917904152,545.239421,11.05036455,30.46070898,15.60291167
1888.09,5.38,0.235,0.285,8.087381157,1888.708333,3.523333333,202.6967653,8.853854988,560.7744172,10.73765392,29.70645147,15.98782882
1888.1,5.35,0.2333,0.2767,8.18251405,1888.791667,3.505,199.2230004,8.687612336,553.1669159,10.30373911,28.6095861,15.71594187
1888.11,5.24,0.2317,0.2683,8.277679339,1888.875,3.486666667,192.8835287,8.528838471,537.5380473,9.876078385,27.52317902,15.22374902
1888.12,5.14,0.23,0.26,8.277679339,1888.958333,3.468333333,189.2025453,8.466261754,529.2458732,9.570556765,26.77119203,14.9467483
1889.01,5.24,0.2292,0.2633,7.992232066,1889.041667,3.45,199.7724774,8.738139662,560.8494561,10.03818575,28.18161485,15.80228607
1889.02,5.3,0.2283,0.2667,7.897091074,1889.125,3.4475,204.4942859,8.808687825,576.1664778,10.2903068,28.99313201,16.19272045
1889.03,5.19,0.2275,0.27,7.801941983,1889.208333,3.445,202.6922276,8.884871248,573.1752523,10.54468236,29.81836573,16.06504536
1889.04,5.18,0.2267,0.2733,7.801941983,1889.291667,3.4425,202.3016838,8.853627744,574.1572337,10.67356181,30.29289034,16.05010453
1889.05,5.32,0.2258,0.2767,7.611651901,1889.375,3.44,212.9634961,9.038939365,606.55458,11.07650364,31.547679,16.91542108
1889.06,5.41,0.225,0.28,7.611651901,1889.458333,3.4375,216.566262,9.006914779,618.9536045,11.20860506,32.03456733,17.21930294
1889.07,5.3,0.2242,0.2833,7.611651901,1889.541667,3.435,212.1628815,8.974890193,608.5061406,11.34070648,32.5263754,16.88921449
1889.08,5.37,0.2233,0.2867,7.611651901,1889.625,3.4325,214.9650327,8.938862534,618.679483,11.47681097,33.03080219,17.13185398
1889.09,5.5,0.2225,0.29,7.706792893,1889.708333,3.43,217.4510232,8.796882301,627.9441006,11.4655994,33.10977985,17.35078803
1889.1,5.4,0.2217,0.2933,7.706792893,1889.791667,3.4275,213.4973682,8.765253062,618.6362565,11.59607002,33.60111371,17.0532144
1889.11,5.35,0.2208,0.2967,7.706792893,1889.875,3.425,211.5205407,8.729670167,615.0160888,11.73049429,34.10752776,16.90602117
1889.12,5.32,0.22,0.3,7.801941983,1889.958333,3.4225,207.7692969,8.591963404,606.1908197,11.71631373,34.18369284,16.61033808
1890.01,5.38,0.22,0.2992,7.611651901,1890.041667,3.42,215.36534,8.806761117,630.4943775,11.97719512,35.06392523,17.22007198
1890.02,5.32,0.22,0.2983,7.611651901,1890.125,3.436666667,212.9634961,8.806761117,625.6113666,11.94116746,35.07892305,17.02681498
1890.03,5.28,0.22,0.2975,7.611651901,1890.208333,3.453333333,211.3622668,8.806761117,623.0634506,11.90914287,35.10632132,16.90112229
1890.04,5.39,0.22,0.2967,7.611651901,1890.291667,3.47,215.7656474,8.806761117,638.2073539,11.87711829,35.13100592,17.25785454
1890.05,5.62,0.22,0.2958,7.706792893,1890.375,3.486666667,222.1954091,8.698040927,659.3697467,11.69491139,34.70490589,17.78643049
1890.06,5.58,0.22,0.295,7.706792893,1890.458333,3.503333333,220.6139472,8.698040927,656.8276925,11.66328215,34.72476152,17.68436084
1890.07,5.54,0.22,0.2942,7.706792893,1890.541667,3.52,219.0324852,8.698040927,654.2772863,11.63165291,34.74519452,17.58929544
1890.08,5.41,0.22,0.2933,7.992232066,1890.625,3.536666667,206.2536456,8.38739409,618.1931516,11.1819213,33.51498177,16.59679113
1890.09,5.32,0.22,0.2925,8.087381157,1890.708333,3.553333333,200.4362065,8.288715308,602.8271264,11.02022376,33.14416062,16.169702
1890.1,5.08,0.22,0.2917,8.087381157,1890.791667,3.57,191.3939717,8.288715308,577.7093295,10.99008298,33.17279752,15.48284916
1890.11,4.71,0.22,0.2908,7.897091074,1890.875,3.586666667,181.7298277,8.488442057,550.6739336,11.22017705,33.99914647,14.74504349
1890.12,4.6,0.22,0.29,7.897091074,1890.958333,3.603333333,177.4856066,8.488442057,539.9566419,11.18930998,34.04074481,14.44299123
1891.01,4.84,0.22,0.2942,7.801941983,1891.041667,3.62,189.0231949,8.591963404,577.2351843,11.48979833,35.08731223,15.42898009
1891.02,4.9,0.22,0.2983,7.897091074,1891.125,3.618333333,189.0607549,8.488442057,579.5100369,11.50955575,35.27915184,15.47652233
1891.03,4.81,0.22,0.3025,7.992232066,1891.208333,3.616666667,183.3789344,8.38739409,564.2365142,11.53266687,35.4847288,15.05162336
1891.04,4.97,0.22,0.3067,8.087381157,1891.291667,3.615,187.249614,8.288715308,578.2714509,11.55522266,35.68528249,15.40894513
1891.05,4.95,0.22,0.3108,7.992232066,1891.375,3.613333333,188.716367,8.38739409,584.9596566,11.84910038,36.72837602,15.56649523
1891.06,4.85,0.22,0.315,7.801941983,1891.458333,3.611666667,189.4137387,8.591963404,589.3406418,12.30212942,38.27676334,15.6582114
1891.07,4.77,0.22,0.3192,7.706792893,1891.541667,3.61,188.5893419,8.698040927,589.0308715,12.62006665,39.41690863,15.61791924
1891.08,4.93,0.22,0.3233,7.706792893,1891.625,3.608333333,194.9151899,8.698040927,611.0526406,12.78216651,40.07166708,16.16399851
1891.09,5.33,0.22,0.3275,7.611651901,1891.708333,3.606666667,213.3638034,8.806761117,671.1891728,13.11006485,41.24098576,17.71126141
1891.1,5.33,0.22,0.3317,7.611651901,1891.791667,3.605,213.3638034,8.806761117,673.4978285,13.27819392,41.91355154,17.71656859
1891.11,5.25,0.22,0.3358,7.51650281,1891.875,3.603333333,212.8217125,8.91824319,674.1326021,13.61248211,43.11880529,17.67173917
1891.12,5.41,0.22,0.34,7.51650281,1891.958333,3.601666667,219.3077075,8.91824319,697.0317095,13.78273948,43.80605938,18.206303
1892.01,5.51,0.2217,0.3425,7.326212727,1892.041667,3.6,229.1630154,9.220588115,730.7972758,14.24470649,45.42614646,19.0163884
1892.02,5.52,0.2233,0.345,7.326212727,1892.125,3.6125,229.5789192,9.287132729,734.5916301,14.34868245,45.91197688,19.03642504
1892.03,5.58,0.225,0.3475,7.135922645,1892.208333,3.625,238.2629528,9.607377127,764.9399881,14.83806023,47.63739173,19.73805485
1892.04,5.57,0.2267,0.35,7.040773554,1892.291667,3.6375,241.050076,9.810781368,776.5127913,15.14677318,48.7934429,19.94326524
1892.05,5.57,0.2283,0.3525,7.040773554,1892.375,3.65,241.050076,9.88002376,779.1650634,15.25496441,49.30981775,19.91146521
1892.06,5.54,0.23,0.355,7.040773554,1892.458333,3.6625,239.7517811,9.953593801,777.6496316,15.36315565,49.83133921,19.7692844
1892.07,5.54,0.2317,0.3575,7.231071736,1892.541667,3.675,233.4422976,9.763281651,759.8234178,15.06419159,49.03192633,19.21188643
1892.08,5.62,0.2333,0.36,7.326212727,1892.625,3.6875,233.7379576,9.703036569,763.4175921,14.97253821,48.90219451,19.2043038
1892.09,5.48,0.235,0.3625,7.326212727,1892.708333,3.7,227.9153039,9.773740221,747.0602608,15.07651417,49.4177636,18.69427181
1892.1,5.59,0.2367,0.365,7.326212727,1892.791667,3.7125,232.4902461,9.844443874,764.745004,15.18049013,49.934155,19.04021492
1892.11,5.57,0.2383,0.3675,7.51650281,1892.875,3.725,225.7937026,9.660078874,745.3655955,14.89751987,49.17807115,18.46331269
1892.12,5.51,0.24,0.37,7.611651901,1892.958333,3.7375,220.5693353,9.607375764,730.7623846,14.81137097,49.07115831,18.01300925
1893.01,5.61,0.2408,0.3608,7.897091074,1893.041667,3.75,216.4552725,9.29098567,719.6973358,13.92104497,46.28641689,17.65664371
1893.02,5.51,0.2417,0.3517,7.992232066,1893.125,3.745833333,210.0660974,9.214696144,701.0069948,13.40839319,44.74485663,17.12519385
1893.03,5.31,0.2425,0.3425,7.801941983,1893.208333,3.741666667,207.3787531,9.470686934,694.6728183,13.37612485,44.8070509,16.89958903
1893.04,5.31,0.2433,0.3333,7.706792893,1893.291667,3.7375,209.9390787,9.619242534,705.9345354,13.177532,44.31035417,17.10254158
1893.05,4.84,0.2442,0.3242,7.611651901,1893.375,3.733333333,193.7487446,9.77550484,654.2326613,12.97796343,43.82277454,15.78098731
1893.06,4.61,0.245,0.315,7.421361818,1893.458333,3.729166667,189.273483,10.05900289,641.9515412,12.93300372,43.86436778,15.41650386
1893.07,4.18,0.2458,0.3058,7.231071736,1893.541667,3.725,176.1351632,10.3574218,600.3182162,12.88567773,43.91801687,14.34985418
1893.08,4.08,0.2467,0.2967,6.945632562,1893.625,3.720833333,178.9867214,10.82255494,613.1109887,13.01601966,44.58579175,14.58805654
1893.09,4.37,0.2475,0.2875,7.231071736,1893.708333,3.716666667,184.1413069,10.42905571,633.7448123,12.11455967,41.69373765,15.01206908
1893.1,4.5,0.2483,0.2783,7.326212727,1893.791667,3.7125,187.1567276,10.32689233,647.0845231,11.57460385,40.01858284,15.27179415
1893.11,4.57,0.2492,0.2692,7.135922645,1893.875,3.708333333,195.1365043,10.64070391,677.7399865,11.49469299,39.92288936,15.9424114
1893.12,4.41,0.25,0.26,7.040773554,1893.958333,3.704166667,190.849342,10.8191237,665.9813703,11.25188864,39.26420777,15.61269434
1894.01,4.32,0.2467,0.2517,6.850483471,1894.041667,3.7,192.1476062,10.97287371,673.7026292,11.19526678,39.25253513,15.73986935
1894.02,4.38,0.2433,0.2433,6.755342479,1894.125,3.68,197.5600799,10.97405649,695.8861064,10.97405649,38.65504331,16.2027366
1894.03,4.51,0.24,0.235,6.565052397,1894.208333,3.66,209.3200354,11.13898193,740.5790669,10.9069198,38.58893142,17.18762209
1894.04,4.57,0.2367,0.2267,6.565052397,1894.291667,3.64,212.1047809,10.98582093,753.6705671,10.52169668,37.3866778,17.43484908
1894.05,4.4,0.2333,0.2183,6.565052397,1894.375,3.62,204.2146687,10.82801868,728.8409425,10.13183231,36.16044949,16.80875192
1894.06,4.34,0.23,0.21,6.565052397,1894.458333,3.6,201.4299232,10.67485768,722.0770777,9.746609186,34.93921344,16.6063197
1894.07,4.25,0.2267,0.2017,6.565052397,1894.541667,3.58,197.252805,10.52169668,710.2462718,9.361386061,33.70745248,16.28967971
1894.08,4.41,0.2233,0.1933,6.755342479,1894.625,3.56,198.9132311,10.07195567,719.2471185,8.71880444,31.52618322,16.45777707
1894.09,4.48,0.22,0.185,6.850483471,1894.708333,3.54,199.2641842,9.785294758,723.4646645,8.228543319,29.87521494,16.52231544
1894.1,4.34,0.2167,0.1767,6.660193388,1894.791667,3.52,198.5524928,9.913899815,723.8802576,8.083922923,29.47226763,16.50290421
1894.11,4.34,0.2133,0.1683,6.660193388,1894.875,3.5,198.5524928,9.75835178,726.8449976,7.699627775,28.18617813,16.54278445
1894.12,4.3,0.21,0.16,6.565052397,1894.958333,3.48,199.5734262,9.746609186,733.5556486,7.425987951,27.2950939,16.67246633
1895.01,4.25,0.2083,0.1675,6.565052397,1895.041667,3.46,197.252805,9.667708064,727.9871651,7.774081137,28.69125886,16.52444394
1895.02,4.19,0.2067,0.175,6.565052397,1895.125,3.471666667,194.4680595,9.593448185,720.6601884,8.122174322,30.09917255,16.33123769
1895.03,4.19,0.205,0.1825,6.565052397,1895.208333,3.483333333,194.4680595,9.514547063,723.598441,8.470267507,31.51711587,16.36462543
1895.04,4.37,0.2033,0.19,6.850483471,1895.291667,3.495,194.3715368,9.042501929,726.043151,8.450936382,31.56709352,16.38754382
1895.05,4.61,0.2017,0.1975,6.945632562,1895.375,3.506666667,202.2374474,8.84843669,758.1793006,8.664185654,32.48165116,17.08036955
1895.06,4.7,0.2,0.205,7.040773554,1895.458333,3.518333333,203.3995255,8.655298957,765.2399082,8.871681431,33.37748536,17.20741354
1895.07,4.72,0.1983,0.2125,6.945632562,1895.541667,3.53,207.0630698,8.699281089,781.7504845,9.322225071,35.19533431,17.54601465
1895.08,4.79,0.1967,0.22,6.850483471,1895.625,3.541666667,213.0525541,8.748943086,807.115895,9.785294758,37.07004111,18.07407255
1895.09,4.82,0.195,0.2275,6.850483471,1895.708333,3.553333333,214.3869124,8.673329445,814.9090287,10.11888435,38.46302988,18.20033595
1895.1,4.75,0.1933,0.235,6.850483471,1895.791667,3.565,211.2734096,8.597715803,805.7976582,10.45247395,39.86577888,17.94470662
1895.11,4.59,0.1917,0.2425,6.850483471,1895.875,3.576666667,204.1568315,8.526550023,781.365025,10.78606354,41.28126766,17.34299899
1895.12,4.32,0.19,0.25,6.755342479,1895.958333,3.588333333,194.8537774,8.569957805,748.4929484,11.27626027,43.31556415,16.54841516
1896.01,4.27,0.1892,0.2467,6.660193388,1896.041667,3.6,195.3500333,8.655790702,753.1700138,11.28638248,43.51452984,16.57622483
1896.02,4.45,0.1883,0.2433,6.565052397,1896.125,3.583333333,206.5352899,8.73945957,799.1025618,11.29214293,43.69025917,17.51540335
1896.03,4.38,0.1875,0.24,6.565052397,1896.208333,3.566666667,203.2864202,8.70232963,789.3382468,11.13898193,43.25141078,17.23236271
1896.04,4.42,0.1867,0.2367,6.469903306,1896.291667,3.55,208.1598343,8.792633724,811.1062314,11.14738298,43.43639026,17.64369938
1896.05,4.4,0.1858,0.2333,6.374754215,1896.375,3.533333333,210.3108535,8.88085377,822.371524,11.15125503,43.60438103,17.82826689
1896.06,4.32,0.185,0.23,6.279613223,1896.458333,3.516666667,209.6154577,8.976587888,822.5774119,11.16008224,43.79463073,17.77757862
1896.07,4.04,0.1842,0.2267,6.279613223,1896.541667,3.5,196.0292706,8.937770211,772.1850249,10.99995932,43.33028345,16.6371001
1896.08,3.81,0.1833,0.2233,6.279613223,1896.625,3.483333333,184.8691884,8.894100324,731.1435819,10.83498419,42.85153854,15.70337055
1896.09,4.01,0.1825,0.22,6.279613223,1896.708333,3.466666667,194.5736077,8.855282646,772.4423199,10.67486127,42.37838164,16.54433994
1896.1,4.1,0.1817,0.2167,6.469903306,1896.791667,3.45,193.089439,8.557158798,769.3812226,10.20548328,40.66461242,16.4388668
1896.11,4.38,0.1808,0.2133,6.660193388,1896.875,3.433333333,200.3824697,8.271495554,801.1874606,9.75835178,39.01673181,17.08942524
1896.12,4.22,0.18,0.21,6.660193388,1896.958333,3.416666667,193.0625622,8.234896017,774.6641314,9.607378686,38.54963687,16.50140418
1897.01,4.22,0.18,0.2183,6.469903306,1897.041667,3.4,198.7408373,8.477097324,800.2827595,10.28083525,41.39851337,17.02652128
1897.02,4.18,0.18,0.2267,6.469903306,1897.125,3.395833333,196.8570379,8.477097324,795.5417479,10.67643313,43.14576896,16.89402588
1897.03,4.19,0.18,0.235,6.469903306,1897.208333,3.391666667,197.3279877,8.477097324,800.2997727,11.06732151,44.88554811,16.95803072
1897.04,4.06,0.18,0.2433,6.374754215,1897.291667,3.3875,194.0595603,8.603625826,789.9518654,11.62923424,47.3387411,16.69685743
1897.05,4.08,0.18,0.2517,6.279613223,1897.375,3.383333333,197.9701545,8.733977405,808.8333521,12.21301174,49.89788106,17.04775513
1897.06,4.27,0.18,0.26,6.279613223,1897.458333,3.379166667,207.1893529,8.733977405,849.4732631,12.61574514,51.72436731,17.85049728
1897.07,4.46,0.18,0.2683,6.279613223,1897.541667,3.375,216.4085513,8.733977405,890.2559374,13.01847854,53.55508251,18.65197576
1897.08,4.75,0.18,0.2767,6.565052397,1897.625,3.370833333,220.4590173,8.354236445,909.7825942,12.84231791,52.99723027,19.00639601
1897.09,4.98,0.18,0.285,6.755342479,1897.708333,3.366666667,224.6231046,8.118907394,929.7588731,12.85493671,53.20909213,19.37237029
1897.1,4.82,0.18,0.2933,6.660193388,1897.791667,3.3625,220.5122156,8.234896017,915.5835879,13.41830556,55.71383119,19.02803122
1897.11,4.65,0.18,0.3017,6.660193388,1897.875,3.358333333,212.7348138,8.234896017,886.1405472,13.80260071,57.49432325,18.3584481
1897.12,4.75,0.18,0.31,6.660193388,1897.958333,3.354166667,217.309756,8.234896017,908.0558511,14.18232092,59.26259239,18.74875766
1898.01,4.88,0.1817,0.3133,6.660193388,1898.041667,3.35,223.2571809,8.312670034,935.8025331,14.33329401,60.07928968,19.24900002
1898.02,4.87,0.1833,0.3167,6.755342479,1898.125,3.329166667,219.66155,8.267754029,923.6190428,14.28476651,60.06368601,18.91813189
1898.03,4.65,0.185,0.32,6.755342479,1898.208333,3.308333333,209.738441,8.344432599,884.8188247,14.43361314,60.89075783,18.04217492
1898.04,4.57,0.1867,0.3233,6.755342479,1898.291667,3.2875,206.1300377,8.421111169,872.5566312,14.58245978,61.72813104,17.70508943
1898.05,4.87,0.1883,0.3267,7.231071736,1898.375,3.266666667,205.2101064,7.934509862,871.4614498,13.76635354,58.46128453,17.59563527
1898.06,5.06,0.19,0.33,6.755342479,1898.458333,3.245833333,228.2315078,8.569957805,972.2587738,14.88466356,63.4081809,19.54481748
1898.07,5.08,0.1917,0.3333,6.660193388,1898.541667,3.225,232.4070654,8.770164258,993.1598969,15.24828246,65.16145544,19.85894301
1898.08,5.27,0.1933,0.3367,6.660193388,1898.625,3.204166667,241.0994556,8.843363333,1033.454883,15.40383049,66.02737367,20.54491518
1898.09,5.26,0.195,0.34,6.660193388,1898.708333,3.183333333,240.6419614,8.921137351,1034.680518,15.55480359,66.88048974,20.44273286
1898.1,5.15,0.1967,0.3433,6.660193388,1898.791667,3.1625,235.6095249,8.998911369,1016.267073,15.70577668,67.74456042,19.94719983
1898.11,5.32,0.1983,0.3467,6.660193388,1898.875,3.141666667,243.3869267,9.072110445,1053.074688,15.86132472,68.62800644,20.52741632
1898.12,5.65,0.2,0.35,6.755342479,1898.958333,3.120833333,254.8434821,9.021008215,1105.896991,15.78676438,68.50689326,21.40363199
1899.01,6.08,0.2008,0.3608,6.755342479,1899.041667,3.1,274.2386497,9.057092248,1193.337885,16.27389882,70.81518238,22.93280742
1899.02,6.31,0.2017,0.3717,6.945632562,1899.125,3.104166667,276.815248,8.84843669,1207.758476,16.30621675,71.14482181,23.04811755
1899.03,6.4,0.2025,0.3825,6.945632562,1899.208333,3.108333333,280.7634845,8.883532126,1228.214766,16.78000513,73.40502311,23.27968225
1899.04,6.48,0.2033,0.3933,7.040773554,1899.291667,3.1125,280.4316862,8.79811139,1229.970614,17.0206454,74.65238309,23.15242153
1899.05,6.21,0.2042,0.4042,7.040773554,1899.375,3.116666667,268.7470326,8.837060235,1181.951777,17.49235919,76.93154719,22.09126936
1899.06,6.07,0.205,0.415,7.135922645,1899.458333,3.120833333,259.1856852,8.753388049,1143.109011,17.72027337,78.15325196,21.21209193
1899.07,6.28,0.2058,0.4258,7.231071736,1899.541667,3.125,264.6241207,8.671917841,1170.281822,17.94218959,79.34808912,21.56142563
1899.08,6.44,0.2067,0.4367,7.326212727,1899.625,3.129166667,267.8420724,8.596732356,1187.681194,18.16252066,80.53732571,21.72623737
1899.09,6.37,0.2075,0.4475,7.611651901,1899.708333,3.133333333,254.9957651,8.306376963,1133.786723,17.91375273,79.64985217,20.59114051
1899.1,6.34,0.2083,0.4583,7.706792893,1899.791667,3.1375,250.6617249,8.235463296,1117.567738,18.11960071,80.78569313,20.15371346
1899.11,6.46,0.2092,0.4692,7.801941983,1899.875,3.141666667,252.2912891,8.17017611,1127.868641,18.32431468,81.91888025,20.19645752
1899.12,6.02,0.21,0.48,7.897091074,1899.958333,3.145833333,232.2746417,8.102603782,1041.402744,18.52023722,83.03543471,18.51264964
1900.01,6.1,0.2175,0.48,7.897091074,1900.041667,3.15,235.3613479,8.391982488,1058.377435,18.52023722,83.28215885,18.67427536
1900.02,6.21,0.225,0.48,7.992232066,1900.125,3.145833333,236.7532605,8.578016683,1067.851097,18.29976892,82.53921522,18.70379742
1900.03,6.26,0.2325,0.48,7.992232066,1900.208333,3.141666667,238.6594864,8.863950573,1079.780593,18.29976892,82.79467805,18.77579342
1900.04,6.34,0.24,0.48,7.992232066,1900.291667,3.1375,241.7094479,9.149884462,1097.029484,18.29976892,83.05586,18.93640203
1900.05,6.04,0.2475,0.48,7.801941983,1900.375,3.133333333,235.8884498,9.66595883,1074.265984,18.74610197,85.37213119,18.40319702
1900.06,5.86,0.255,0.48,7.706792893,1900.458333,3.129166667,231.6841811,10.08182017,1058.945367,18.97754384,86.73955227,17.99271158
1900.07,5.86,0.2625,0.48,7.801941983,1900.541667,3.125,228.8586616,10.25177452,1049.935696,18.74610197,86.00155872,17.68954547
1900.08,5.94,0.27,0.48,7.706792893,1900.625,3.120833333,234.847105,10.67486841,1081.489994,18.97754384,87.3931308,18.06961467
1900.09,5.8,0.2775,0.48,7.801941983,1900.708333,3.116666667,226.5153988,10.8375902,1047.280808,18.74610197,86.67151518,17.34187415
